Website,Compliance Status,Granular Consent Status,Cookies Before,Cookies After
http://unal.edu.co,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://rush.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://ucdenver.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://uakron.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://bsu.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://unomaha.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://metu.edu.tr,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://qu.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://amu.edu.pl,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,646,646
http://jcu.edu.au,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://scripps.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://vnu.edu.vn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://erau.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://kennesaw.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://creighton.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://hofstra.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://wright.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://txstate.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,672,672
http://unf.edu,Compliant,No Granular Options Found,672,675
http://maricopa.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,678,678
http://nodak.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://wgu.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://lmu.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://tennessee.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://suny.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://umsl.edu,Compliant,No Granular Options Found,709,711
https://isi.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,703,703
http://csu.edu.au,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://shu.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://colby.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,713,713
http://ncku.edu.tw,Non-Compliant - No Consent Mechanism,No Granular Options Found,711,711
https://um.edu.my,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,715,715
http://westernsydney.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://uwec.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://ntnu.edu,Compliant,Granular Consent Evaluated,720,721
https://sdu.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,717,717
http://csuohio.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://calstate.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://pucp.edu.pe,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://hacettepe.edu.tr,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://hkbu.edu.hk,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,715,715
http://uncc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,737,737
https://usg.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,731,731
http://tcu.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://ie.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,730,730
http://icm.edu.pl,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://tmc.edu,Compliant,Granular Consent Evaluated,741,743
http://neea.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://syracuse.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://usma.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://dickinson.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,732,732
http://utsouthwestern.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://bilkent.edu.tr,Compliant,Granular Consent Evaluated,744,743
http://ruc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://umm.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,738,738
http://hss.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,761,761
https://ceu.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,753,753
https://nrao.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,771,771
https://fit.edu,Compliant,No Granular Options Found,764,763
http://moe.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://duq.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://oberlin.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,770,770
https://phoenix.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,781,781
http://cofc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://bowdoin.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,789,789
http://uncw.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,789,789
https://union.edu,Compliant,Granular Consent Evaluated,786,785
https://uthscsa.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,797,797
http://palomar.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://london.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,785,785
https://mines.edu,Compliant,Granular Consent Evaluated,45,67
http://etsu.edu,Compliant,Granular Consent Evaluated,79,78
https://ucop.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,69,69
http://murdoch.edu.au,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,95,95
http://ecu.edu.au,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,116,116
http://rasmussen.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,137,137
http://yu.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,135,135
https://wichita.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,186,186
http://hkust.edu.hk,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,183,183
https://xmu.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,176,176
https://calstatela.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,174,174
https://uniandes.edu.co,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,179,179
http://snhu.edu,Compliant,Granular Consent Evaluated,227,229
https://suffolk.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,243,243
https://monmouth.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,223,223
http://bradley.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,266,266
http://wlu.edu,Compliant,No Granular Options Found,252,254
https://mnsu.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,275,275
https://sonoma.edu,Compliant,Granular Consent Evaluated,268,286
https://marshall.edu,Non-Compliant - Cookies Set Before Consent,No Granular Options Found,292,292
http://humboldt.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://cwru.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://isu.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,304,304
http://cmich.edu,Compliant,No Granular Options Found,299,301
http://oakland.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,354,354
http://csusb.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,357,357
https://charlotte.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,372,372
http://northwell.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,367,367
http://towson.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://utmb.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,374,374
http://hust.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://reed.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,376,376
http://rockefeller.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,383,383
https://sdstate.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,376,376
http://sysu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://missouristate.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://uwsp.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,385,385
http://musc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,386,386
https://hmc.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,381,381
http://catholic.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://colgate.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,384,384
https://kenyon.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,389,389
http://bnu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ithaca.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://mst.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://unmsm.edu.pe,Non-Compliant - Cookies Set Before Consent,No Granular Options Found,396,396
http://pdc.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,407,407
http://ucmerced.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://fitnyc.edu,Compliant,Granular Consent Evaluated,410,412
http://umassd.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://itu.edu.tr,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,412,412
https://westpoint.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,404,404
http://qld.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ubalt.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://iup.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://xjtu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://gettysburg.edu,Compliant,No Granular Options Found,440,0
http://elon.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://nctu.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://usna.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://utulsa.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://unr.edu.ar,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,438,438
http://rowan.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://tongji.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://jefferson.edu,Compliant,Granular Consent Evaluated,461,459
https://eku.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,451,451
https://babson.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,449,449
https://stthomas.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,456,456
http://nthu.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://ferris.edu,Compliant,Granular Consent Evaluated,458,462
http://davidson.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://unmc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,473,473
https://cshl.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,478,478
http://emich.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://weber.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,478,478
http://earlham.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,486,486
https://mssm.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,481,481
http://wisconsin.edu,Compliant,Granular Consent Evaluated,485,481
https://ias.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,485,485
http://pomona.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://siue.edu,Compliant,No Granular Options Found,485,503
https://mei.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,495,495
http://swinburne.edu.au,Compliant,Granular Consent Evaluated,519,530
http://swin.edu.au,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,532,532
https://gcu.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,530,530
http://salk.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://lindsey.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,517,517
http://indstate.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://vu.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
